image$caption
synthetic_image_1.png$[{'name': 'green', 'keypoint': {'x': 298, 'y': 428}}, {'name': 'green', 'keypoint': {'x': 117, 'y': 413}}, {'name': 'orange', 'keypoint': {'x': 426, 'y': 619}}, {'name': 'blue', 'keypoint': {'x': 87, 'y': 367}}, {'name': 'green', 'keypoint': {'x': 240, 'y': 366}}, {'name': 'blue', 'keypoint': {'x': 430, 'y': 476}}, {'name': 'green', 'keypoint': {'x': 157, 'y': 374}}, {'name': 'blue', 'keypoint': {'x': 25, 'y': 457}}, {'name': 'green', 'keypoint': {'x': 424, 'y': 371}}, {'name': 'green', 'keypoint': {'x': 401, 'y': 475}}]
synthetic_image_827.png$[{'name': 'yellow', 'keypoint': {'x': 28, 'y': 483}}, {'name': 'yellow', 'keypoint': {'x': 325, 'y': 405}}, {'name': 'green', 'keypoint': {'x': 60, 'y': 407}}, {'name': 'orange', 'keypoint': {'x': 629, 'y': 606}}, {'name': 'yellow', 'keypoint': {'x': 695, 'y': 607}}, {'name': 'yellow', 'keypoint': {'x': 347, 'y': 488}}, {'name': 'yellow', 'keypoint': {'x': 163, 'y': 505}}, {'name': 'green', 'keypoint': {'x': 122, 'y': 567}}, {'name': 'yellow', 'keypoint': {'x': 26, 'y': 363}}, {'name': 'orange', 'keypoint': {'x': 699, 'y': 520}}]
synthetic_image_828.png$[{'name': 'green', 'keypoint': {'x': 613, 'y': 385}}, {'name': 'yellow', 'keypoint': {'x': 278, 'y': 391}}, {'name': 'green', 'keypoint': {'x': 83, 'y': 375}}, {'name': 'green', 'keypoint': {'x': 560, 'y': 581}}, {'name': 'orange', 'keypoint': {'x': 619, 'y': 476}}, {'name': 'blue', 'keypoint': {'x': 30, 'y': 452}}, {'name': 'blue', 'keypoint': {'x': 411, 'y': 569}}, {'name': 'green', 'keypoint': {'x': 49, 'y': 579}}, {'name': 'blue', 'keypoint': {'x': 403, 'y': 479}}, {'name': 'orange', 'keypoint': {'x': 84, 'y': 402}}]
synthetic_image_829.png$[{'name': 'green', 'keypoint': {'x': 495, 'y': 559}}, {'name': 'orange', 'keypoint': {'x': 192, 'y': 463}}, {'name': 'orange', 'keypoint': {'x': 110, 'y': 578}}, {'name': 'orange', 'keypoint': {'x': 31, 'y': 472}}, {'name': 'green', 'keypoint': {'x': 638, 'y': 634}}, {'name': 'blue', 'keypoint': {'x': 24, 'y': 406}}, {'name': 'orange', 'keypoint': {'x': 137, 'y': 510}}, {'name': 'green', 'keypoint': {'x': 278, 'y': 621}}, {'name': 'orange', 'keypoint': {'x': 434, 'y': 589}}, {'name': 'orange', 'keypoint': {'x': 581, 'y': 552}}]
synthetic_image_830.png$[{'name': 'blue', 'keypoint': {'x': 493, 'y': 426}}, {'name': 'yellow', 'keypoint': {'x': 287, 'y': 611}}, {'name': 'green', 'keypoint': {'x': 166, 'y': 392}}, {'name': 'yellow', 'keypoint': {'x': 525, 'y': 468}}, {'name': 'blue', 'keypoint': {'x': 255, 'y': 426}}, {'name': 'blue', 'keypoint': {'x': 82, 'y': 624}}, {'name': 'blue', 'keypoint': {'x': 345, 'y': 616}}, {'name': 'green', 'keypoint': {'x': 511, 'y': 623}}, {'name': 'blue', 'keypoint': {'x': 155, 'y': 531}}, {'name': 'green', 'keypoint': {'x': 663, 'y': 383}}]
synthetic_image_831.png$[{'name': 'blue', 'keypoint': {'x': 298, 'y': 544}}, {'name': 'yellow', 'keypoint': {'x': 378, 'y': 386}}, {'name': 'blue', 'keypoint': {'x': 612, 'y': 623}}, {'name': 'blue', 'keypoint': {'x': 49, 'y': 402}}, {'name': 'blue', 'keypoint': {'x': 671, 'y': 568}}, {'name': 'orange', 'keypoint': {'x': 712, 'y': 563}}, {'name': 'yellow', 'keypoint': {'x': 259, 'y': 416}}, {'name': 'blue', 'keypoint': {'x': 586, 'y': 618}}, {'name': 'green', 'keypoint': {'x': 616, 'y': 628}}, {'name': 'orange', 'keypoint': {'x': 156, 'y': 627}}]
synthetic_image_832.png$[{'name': 'green', 'keypoint': {'x': 226, 'y': 586}}, {'name': 'green', 'keypoint': {'x': 196, 'y': 374}}, {'name': 'yellow', 'keypoint': {'x': 158, 'y': 585}}, {'name': 'orange', 'keypoint': {'x': 225, 'y': 390}}, {'name': 'yellow', 'keypoint': {'x': 126, 'y': 601}}, {'name': 'orange', 'keypoint': {'x': 62, 'y': 409}}, {'name': 'orange', 'keypoint': {'x': 339, 'y': 537}}, {'name': 'green', 'keypoint': {'x': 246, 'y': 523}}, {'name': 'blue', 'keypoint': {'x': 327, 'y': 505}}, {'name': 'orange', 'keypoint': {'x': 692, 'y': 462}}]
synthetic_image_833.png$[{'name': 'green', 'keypoint': {'x': 233, 'y': 583}}, {'name': 'green', 'keypoint': {'x': 178, 'y': 538}}, {'name': 'yellow', 'keypoint': {'x': 525, 'y': 551}}, {'name': 'orange', 'keypoint': {'x': 643, 'y': 471}}, {'name': 'orange', 'keypoint': {'x': 432, 'y': 438}}, {'name': 'blue', 'keypoint': {'x': 535, 'y': 576}}, {'name': 'green', 'keypoint': {'x': 102, 'y': 544}}, {'name': 'blue', 'keypoint': {'x': 193, 'y': 524}}, {'name': 'yellow', 'keypoint': {'x': 229, 'y': 478}}, {'name': 'orange', 'keypoint': {'x': 277, 'y': 375}}]
synthetic_image_834.png$[{'name': 'orange', 'keypoint': {'x': 577, 'y': 409}}, {'name': 'yellow', 'keypoint': {'x': 170, 'y': 573}}, {'name': 'green', 'keypoint': {'x': 232, 'y': 594}}, {'name': 'blue', 'keypoint': {'x': 312, 'y': 555}}, {'name': 'orange', 'keypoint': {'x': 291, 'y': 361}}, {'name': 'green', 'keypoint': {'x': 257, 'y': 467}}, {'name': 'blue', 'keypoint': {'x': 185, 'y': 579}}, {'name': 'green', 'keypoint': {'x': 455, 'y': 574}}, {'name': 'orange', 'keypoint': {'x': 71, 'y': 556}}, {'name': 'green', 'keypoint': {'x': 322, 'y': 624}}]
synthetic_image_835.png$[{'name': 'blue', 'keypoint': {'x': 184, 'y': 385}}, {'name': 'blue', 'keypoint': {'x': 705, 'y': 412}}, {'name': 'green', 'keypoint': {'x': 650, 'y': 366}}, {'name': 'yellow', 'keypoint': {'x': 125, 'y': 454}}, {'name': 'orange', 'keypoint': {'x': 206, 'y': 374}}, {'name': 'orange', 'keypoint': {'x': 349, 'y': 460}}, {'name': 'blue', 'keypoint': {'x': 634, 'y': 573}}, {'name': 'orange', 'keypoint': {'x': 378, 'y': 558}}, {'name': 'blue', 'keypoint': {'x': 504, 'y': 579}}, {'name': 'yellow', 'keypoint': {'x': 265, 'y': 559}}]
synthetic_image_836.png$[{'name': 'yellow', 'keypoint': {'x': 219, 'y': 527}}, {'name': 'yellow', 'keypoint': {'x': 227, 'y': 427}}, {'name': 'orange', 'keypoint': {'x': 481, 'y': 444}}, {'name': 'orange', 'keypoint': {'x': 554, 'y': 434}}, {'name': 'yellow', 'keypoint': {'x': 592, 'y': 432}}, {'name': 'yellow', 'keypoint': {'x': 220, 'y': 462}}, {'name': 'orange', 'keypoint': {'x': 21, 'y': 381}}, {'name': 'orange', 'keypoint': {'x': 95, 'y': 592}}, {'name': 'yellow', 'keypoint': {'x': 465, 'y': 499}}, {'name': 'orange', 'keypoint': {'x': 521, 'y': 456}}]
synthetic_image_837.png$[{'name': 'orange', 'keypoint': {'x': 104, 'y': 365}}, {'name': 'yellow', 'keypoint': {'x': 242, 'y': 539}}, {'name': 'orange', 'keypoint': {'x': 255, 'y': 608}}, {'name': 'orange', 'keypoint': {'x': 7, 'y': 575}}, {'name': 'yellow', 'keypoint': {'x': 340, 'y': 458}}, {'name': 'blue', 'keypoint': {'x': 593, 'y': 546}}, {'name': 'green', 'keypoint': {'x': 351, 'y': 551}}, {'name': 'blue', 'keypoint': {'x': 635, 'y': 455}}, {'name': 'blue', 'keypoint': {'x': 413, 'y': 630}}, {'name': 'green', 'keypoint': {'x': 657, 'y': 513}}]
synthetic_image_838.png$[{'name': 'yellow', 'keypoint': {'x': 608, 'y': 511}}, {'name': 'yellow', 'keypoint': {'x': 515, 'y': 383}}, {'name': 'orange', 'keypoint': {'x': 695, 'y': 626}}, {'name': 'blue', 'keypoint': {'x': 288, 'y': 493}}, {'name': 'orange', 'keypoint': {'x': 18, 'y': 557}}, {'name': 'blue', 'keypoint': {'x': 154, 'y': 481}}, {'name': 'yellow', 'keypoint': {'x': 569, 'y': 379}}, {'name': 'orange', 'keypoint': {'x': 33, 'y': 516}}, {'name': 'blue', 'keypoint': {'x': 558, 'y': 478}}, {'name': 'orange', 'keypoint': {'x': 74, 'y': 437}}]
synthetic_image_839.png$[{'name': 'yellow', 'keypoint': {'x': 205, 'y': 604}}, {'name': 'yellow', 'keypoint': {'x': 642, 'y': 546}}, {'name': 'green', 'keypoint': {'x': 415, 'y': 369}}, {'name': 'yellow', 'keypoint': {'x': 261, 'y': 613}}, {'name': 'blue', 'keypoint': {'x': 700, 'y': 522}}, {'name': 'green', 'keypoint': {'x': 549, 'y': 608}}, {'name': 'yellow', 'keypoint': {'x': 45, 'y': 387}}, {'name': 'blue', 'keypoint': {'x': 500, 'y': 516}}, {'name': 'blue', 'keypoint': {'x': 211, 'y': 554}}, {'name': 'blue', 'keypoint': {'x': 671, 'y': 538}}]
synthetic_image_840.png$[{'name': 'yellow', 'keypoint': {'x': 178, 'y': 468}}, {'name': 'orange', 'keypoint': {'x': 299, 'y': 587}}, {'name': 'green', 'keypoint': {'x': 373, 'y': 363}}, {'name': 'green', 'keypoint': {'x': 467, 'y': 483}}, {'name': 'yellow', 'keypoint': {'x': 435, 'y': 609}}, {'name': 'orange', 'keypoint': {'x': 234, 'y': 531}}, {'name': 'blue', 'keypoint': {'x': 103, 'y': 449}}, {'name': 'blue', 'keypoint': {'x': 56, 'y': 391}}, {'name': 'blue', 'keypoint': {'x': 711, 'y': 387}}, {'name': 'blue', 'keypoint': {'x': 571, 'y': 360}}]
synthetic_image_841.png$[{'name': 'yellow', 'keypoint': {'x': 239, 'y': 445}}, {'name': 'blue', 'keypoint': {'x': 100, 'y': 420}}, {'name': 'blue', 'keypoint': {'x': 506, 'y': 611}}, {'name': 'blue', 'keypoint': {'x': 113, 'y': 442}}, {'name': 'yellow', 'keypoint': {'x': 85, 'y': 404}}, {'name': 'orange', 'keypoint': {'x': 585, 'y': 585}}, {'name': 'green', 'keypoint': {'x': 60, 'y': 546}}, {'name': 'yellow', 'keypoint': {'x': 364, 'y': 550}}, {'name': 'yellow', 'keypoint': {'x': 576, 'y': 581}}, {'name': 'blue', 'keypoint': {'x': 189, 'y': 385}}]
synthetic_image_842.png$[{'name': 'orange', 'keypoint': {'x': 505, 'y': 423}}, {'name': 'green', 'keypoint': {'x': 28, 'y': 375}}, {'name': 'blue', 'keypoint': {'x': 399, 'y': 442}}, {'name': 'blue', 'keypoint': {'x': 205, 'y': 535}}, {'name': 'orange', 'keypoint': {'x': 518, 'y': 608}}, {'name': 'yellow', 'keypoint': {'x': 158, 'y': 485}}, {'name': 'yellow', 'keypoint': {'x': 444, 'y': 555}}, {'name': 'orange', 'keypoint': {'x': 557, 'y': 528}}, {'name': 'green', 'keypoint': {'x': 500, 'y': 504}}, {'name': 'blue', 'keypoint': {'x': 312, 'y': 523}}]
synthetic_image_843.png$[{'name': 'blue', 'keypoint': {'x': 484, 'y': 521}}, {'name': 'orange', 'keypoint': {'x': 494, 'y': 442}}, {'name': 'blue', 'keypoint': {'x': 682, 'y': 540}}, {'name': 'yellow', 'keypoint': {'x': 73, 'y': 436}}, {'name': 'orange', 'keypoint': {'x': 2, 'y': 485}}, {'name': 'blue', 'keypoint': {'x': 297, 'y': 501}}, {'name': 'green', 'keypoint': {'x': 309, 'y': 408}}, {'name': 'yellow', 'keypoint': {'x': 669, 'y': 380}}, {'name': 'blue', 'keypoint': {'x': 653, 'y': 590}}, {'name': 'green', 'keypoint': {'x': 594, 'y': 619}}]
synthetic_image_844.png$[{'name': 'orange', 'keypoint': {'x': 445, 'y': 571}}, {'name': 'yellow', 'keypoint': {'x': 645, 'y': 508}}, {'name': 'yellow', 'keypoint': {'x': 362, 'y': 591}}, {'name': 'orange', 'keypoint': {'x': 274, 'y': 529}}, {'name': 'green', 'keypoint': {'x': 461, 'y': 511}}, {'name': 'orange', 'keypoint': {'x': 148, 'y': 620}}, {'name': 'green', 'keypoint': {'x': 127, 'y': 498}}, {'name': 'yellow', 'keypoint': {'x': 223, 'y': 596}}, {'name': 'orange', 'keypoint': {'x': 151, 'y': 443}}, {'name': 'orange', 'keypoint': {'x': 501, 'y': 524}}]
synthetic_image_845.png$[{'name': 'orange', 'keypoint': {'x': 493, 'y': 612}}, {'name': 'blue', 'keypoint': {'x': 557, 'y': 630}}, {'name': 'orange', 'keypoint': {'x': 187, 'y': 484}}, {'name': 'green', 'keypoint': {'x': 631, 'y': 405}}, {'name': 'blue', 'keypoint': {'x': 251, 'y': 402}}, {'name': 'orange', 'keypoint': {'x': 75, 'y': 469}}, {'name': 'green', 'keypoint': {'x': 319, 'y': 558}}, {'name': 'blue', 'keypoint': {'x': 201, 'y': 626}}, {'name': 'blue', 'keypoint': {'x': 383, 'y': 603}}, {'name': 'yellow', 'keypoint': {'x': 592, 'y': 449}}]
synthetic_image_846.png$[{'name': 'orange', 'keypoint': {'x': 316, 'y': 465}}, {'name': 'blue', 'keypoint': {'x': 679, 'y': 481}}, {'name': 'blue', 'keypoint': {'x': 438, 'y': 492}}, {'name': 'green', 'keypoint': {'x': 640, 'y': 599}}, {'name': 'green', 'keypoint': {'x': 632, 'y': 512}}, {'name': 'yellow', 'keypoint': {'x': 232, 'y': 425}}, {'name': 'yellow', 'keypoint': {'x': 461, 'y': 486}}, {'name': 'green', 'keypoint': {'x': 316, 'y': 398}}, {'name': 'blue', 'keypoint': {'x': 193, 'y': 612}}, {'name': 'yellow', 'keypoint': {'x': 364, 'y': 464}}]
synthetic_image_847.png$[{'name': 'orange', 'keypoint': {'x': 301, 'y': 558}}, {'name': 'green', 'keypoint': {'x': 442, 'y': 373}}, {'name': 'blue', 'keypoint': {'x': 104, 'y': 375}}, {'name': 'green', 'keypoint': {'x': 609, 'y': 574}}, {'name': 'blue', 'keypoint': {'x': 426, 'y': 495}}, {'name': 'blue', 'keypoint': {'x': 202, 'y': 443}}, {'name': 'green', 'keypoint': {'x': 231, 'y': 477}}, {'name': 'yellow', 'keypoint': {'x': 626, 'y': 613}}, {'name': 'orange', 'keypoint': {'x': 42, 'y': 579}}, {'name': 'yellow', 'keypoint': {'x': 257, 'y': 463}}]
synthetic_image_848.png$[{'name': 'yellow', 'keypoint': {'x': 162, 'y': 386}}, {'name': 'yellow', 'keypoint': {'x': 284, 'y': 390}}, {'name': 'green', 'keypoint': {'x': 295, 'y': 618}}, {'name': 'green', 'keypoint': {'x': 11, 'y': 379}}, {'name': 'blue', 'keypoint': {'x': 634, 'y': 557}}, {'name': 'yellow', 'keypoint': {'x': 588, 'y': 634}}, {'name': 'orange', 'keypoint': {'x': 225, 'y': 560}}, {'name': 'green', 'keypoint': {'x': 554, 'y': 523}}, {'name': 'yellow', 'keypoint': {'x': 289, 'y': 630}}, {'name': 'yellow', 'keypoint': {'x': 628, 'y': 460}}]
synthetic_image_849.png$[{'name': 'blue', 'keypoint': {'x': 244, 'y': 405}}, {'name': 'yellow', 'keypoint': {'x': 430, 'y': 441}}, {'name': 'orange', 'keypoint': {'x': 101, 'y': 531}}, {'name': 'green', 'keypoint': {'x': 59, 'y': 434}}, {'name': 'blue', 'keypoint': {'x': 366, 'y': 599}}, {'name': 'green', 'keypoint': {'x': 450, 'y': 631}}, {'name': 'orange', 'keypoint': {'x': 379, 'y': 399}}, {'name': 'blue', 'keypoint': {'x': 212, 'y': 464}}, {'name': 'yellow', 'keypoint': {'x': 560, 'y': 509}}, {'name': 'orange', 'keypoint': {'x': 68, 'y': 479}}]
synthetic_image_850.png$[{'name': 'blue', 'keypoint': {'x': 493, 'y': 387}}, {'name': 'blue', 'keypoint': {'x': 81, 'y': 371}}, {'name': 'yellow', 'keypoint': {'x': 379, 'y': 606}}, {'name': 'orange', 'keypoint': {'x': 613, 'y': 397}}, {'name': 'green', 'keypoint': {'x': 625, 'y': 387}}, {'name': 'orange', 'keypoint': {'x': 318, 'y': 589}}, {'name': 'green', 'keypoint': {'x': 270, 'y': 584}}, {'name': 'green', 'keypoint': {'x': 21, 'y': 474}}, {'name': 'green', 'keypoint': {'x': 471, 'y': 547}}, {'name': 'orange', 'keypoint': {'x': 618, 'y': 535}}]
synthetic_image_851.png$[{'name': 'blue', 'keypoint': {'x': 98, 'y': 616}}, {'name': 'yellow', 'keypoint': {'x': 292, 'y': 476}}, {'name': 'orange', 'keypoint': {'x': 539, 'y': 475}}, {'name': 'green', 'keypoint': {'x': 296, 'y': 368}}, {'name': 'yellow', 'keypoint': {'x': 247, 'y': 489}}, {'name': 'orange', 'keypoint': {'x': 49, 'y': 516}}, {'name': 'green', 'keypoint': {'x': 407, 'y': 361}}, {'name': 'green', 'keypoint': {'x': 655, 'y': 527}}, {'name': 'blue', 'keypoint': {'x': 689, 'y': 412}}, {'name': 'green', 'keypoint': {'x': 167, 'y': 581}}]
synthetic_image_852.png$[{'name': 'blue', 'keypoint': {'x': 197, 'y': 576}}, {'name': 'blue', 'keypoint': {'x': 279, 'y': 528}}, {'name': 'yellow', 'keypoint': {'x': 189, 'y': 493}}, {'name': 'orange', 'keypoint': {'x': 380, 'y': 391}}, {'name': 'yellow', 'keypoint': {'x': 469, 'y': 602}}, {'name': 'yellow', 'keypoint': {'x': 567, 'y': 508}}, {'name': 'blue', 'keypoint': {'x': 597, 'y': 573}}, {'name': 'orange', 'keypoint': {'x': 1, 'y': 371}}, {'name': 'green', 'keypoint': {'x': 507, 'y': 605}}, {'name': 'orange', 'keypoint': {'x': 300, 'y': 610}}]
synthetic_image_853.png$[{'name': 'blue', 'keypoint': {'x': 361, 'y': 482}}, {'name': 'green', 'keypoint': {'x': 409, 'y': 578}}, {'name': 'yellow', 'keypoint': {'x': 302, 'y': 386}}, {'name': 'orange', 'keypoint': {'x': 9, 'y': 463}}, {'name': 'green', 'keypoint': {'x': 135, 'y': 552}}, {'name': 'yellow', 'keypoint': {'x': 380, 'y': 550}}, {'name': 'orange', 'keypoint': {'x': 523, 'y': 537}}, {'name': 'blue', 'keypoint': {'x': 313, 'y': 559}}, {'name': 'green', 'keypoint': {'x': 225, 'y': 371}}, {'name': 'blue', 'keypoint': {'x': 24, 'y': 583}}]
synthetic_image_854.png$[{'name': 'yellow', 'keypoint': {'x': 36, 'y': 612}}, {'name': 'orange', 'keypoint': {'x': 549, 'y': 627}}, {'name': 'green', 'keypoint': {'x': 659, 'y': 383}}, {'name': 'blue', 'keypoint': {'x': 695, 'y': 374}}, {'name': 'green', 'keypoint': {'x': 214, 'y': 537}}, {'name': 'yellow', 'keypoint': {'x': 697, 'y': 613}}, {'name': 'green', 'keypoint': {'x': 211, 'y': 585}}, {'name': 'yellow', 'keypoint': {'x': 611, 'y': 531}}, {'name': 'yellow', 'keypoint': {'x': 11, 'y': 482}}, {'name': 'orange', 'keypoint': {'x': 597, 'y': 520}}]
synthetic_image_855.png$[{'name': 'blue', 'keypoint': {'x': 295, 'y': 619}}, {'name': 'blue', 'keypoint': {'x': 351, 'y': 375}}, {'name': 'orange', 'keypoint': {'x': 634, 'y': 611}}, {'name': 'green', 'keypoint': {'x': 225, 'y': 442}}, {'name': 'blue', 'keypoint': {'x': 15, 'y': 515}}, {'name': 'blue', 'keypoint': {'x': 88, 'y': 376}}, {'name': 'blue', 'keypoint': {'x': 215, 'y': 386}}, {'name': 'yellow', 'keypoint': {'x': 323, 'y': 406}}, {'name': 'orange', 'keypoint': {'x': 525, 'y': 518}}, {'name': 'blue', 'keypoint': {'x': 314, 'y': 588}}]
synthetic_image_856.png$[{'name': 'yellow', 'keypoint': {'x': 339, 'y': 390}}, {'name': 'green', 'keypoint': {'x': 119, 'y': 395}}, {'name': 'green', 'keypoint': {'x': 431, 'y': 548}}, {'name': 'yellow', 'keypoint': {'x': 388, 'y': 427}}, {'name': 'blue', 'keypoint': {'x': 232, 'y': 435}}, {'name': 'green', 'keypoint': {'x': 576, 'y': 456}}, {'name': 'orange', 'keypoint': {'x': 147, 'y': 593}}, {'name': 'blue', 'keypoint': {'x': 350, 'y': 467}}, {'name': 'blue', 'keypoint': {'x': 327, 'y': 405}}, {'name': 'yellow', 'keypoint': {'x': 344, 'y': 400}}]
synthetic_image_857.png$[{'name': 'orange', 'keypoint': {'x': 206, 'y': 469}}, {'name': 'blue', 'keypoint': {'x': 253, 'y': 553}}, {'name': 'blue', 'keypoint': {'x': 190, 'y': 405}}, {'name': 'orange', 'keypoint': {'x': 343, 'y': 613}}, {'name': 'green', 'keypoint': {'x': 617, 'y': 588}}, {'name': 'blue', 'keypoint': {'x': 73, 'y': 417}}, {'name': 'blue', 'keypoint': {'x': 256, 'y': 542}}, {'name': 'blue', 'keypoint': {'x': 448, 'y': 528}}, {'name': 'green', 'keypoint': {'x': 261, 'y': 391}}, {'name': 'blue', 'keypoint': {'x': 617, 'y': 620}}]
synthetic_image_858.png$[{'name': 'green', 'keypoint': {'x': 478, 'y': 418}}, {'name': 'yellow', 'keypoint': {'x': 152, 'y': 617}}, {'name': 'orange', 'keypoint': {'x': 276, 'y': 485}}, {'name': 'blue', 'keypoint': {'x': 666, 'y': 632}}, {'name': 'blue', 'keypoint': {'x': 617, 'y': 519}}, {'name': 'orange', 'keypoint': {'x': 611, 'y': 524}}, {'name': 'green', 'keypoint': {'x': 148, 'y': 459}}, {'name': 'orange', 'keypoint': {'x': 356, 'y': 368}}, {'name': 'orange', 'keypoint': {'x': 236, 'y': 510}}, {'name': 'blue', 'keypoint': {'x': 224, 'y': 617}}]
synthetic_image_859.png$[{'name': 'yellow', 'keypoint': {'x': 687, 'y': 540}}, {'name': 'green', 'keypoint': {'x': 472, 'y': 491}}, {'name': 'yellow', 'keypoint': {'x': 275, 'y': 469}}, {'name': 'blue', 'keypoint': {'x': 411, 'y': 391}}, {'name': 'green', 'keypoint': {'x': 362, 'y': 579}}, {'name': 'yellow', 'keypoint': {'x': 420, 'y': 632}}, {'name': 'green', 'keypoint': {'x': 624, 'y': 384}}, {'name': 'green', 'keypoint': {'x': 266, 'y': 589}}, {'name': 'orange', 'keypoint': {'x': 130, 'y': 360}}, {'name': 'green', 'keypoint': {'x': 337, 'y': 524}}]
synthetic_image_860.png$[{'name': 'blue', 'keypoint': {'x': 105, 'y': 630}}, {'name': 'blue', 'keypoint': {'x': 189, 'y': 434}}, {'name': 'orange', 'keypoint': {'x': 616, 'y': 518}}, {'name': 'orange', 'keypoint': {'x': 245, 'y': 364}}, {'name': 'green', 'keypoint': {'x': 438, 'y': 605}}, {'name': 'blue', 'keypoint': {'x': 287, 'y': 494}}, {'name': 'green', 'keypoint': {'x': 442, 'y': 446}}, {'name': 'yellow', 'keypoint': {'x': 245, 'y': 623}}, {'name': 'blue', 'keypoint': {'x': 689, 'y': 559}}, {'name': 'yellow', 'keypoint': {'x': 565, 'y': 376}}]
synthetic_image_861.png$[{'name': 'blue', 'keypoint': {'x': 240, 'y': 606}}, {'name': 'green', 'keypoint': {'x': 564, 'y': 591}}, {'name': 'yellow', 'keypoint': {'x': 74, 'y': 555}}, {'name': 'blue', 'keypoint': {'x': 593, 'y': 581}}, {'name': 'green', 'keypoint': {'x': 185, 'y': 626}}, {'name': 'blue', 'keypoint': {'x': 420, 'y': 604}}, {'name': 'blue', 'keypoint': {'x': 283, 'y': 386}}, {'name': 'yellow', 'keypoint': {'x': 511, 'y': 533}}, {'name': 'green', 'keypoint': {'x': 121, 'y': 634}}, {'name': 'orange', 'keypoint': {'x': 128, 'y': 369}}]
synthetic_image_862.png$[{'name': 'green', 'keypoint': {'x': 393, 'y': 461}}, {'name': 'orange', 'keypoint': {'x': 702, 'y': 446}}, {'name': 'orange', 'keypoint': {'x': 248, 'y': 501}}, {'name': 'blue', 'keypoint': {'x': 596, 'y': 611}}, {'name': 'yellow', 'keypoint': {'x': 607, 'y': 620}}, {'name': 'yellow', 'keypoint': {'x': 528, 'y': 388}}, {'name': 'yellow', 'keypoint': {'x': 145, 'y': 435}}, {'name': 'orange', 'keypoint': {'x': 649, 'y': 372}}, {'name': 'yellow', 'keypoint': {'x': 494, 'y': 603}}, {'name': 'green', 'keypoint': {'x': 583, 'y': 438}}]
synthetic_image_863.png$[{'name': 'green', 'keypoint': {'x': 315, 'y': 545}}, {'name': 'blue', 'keypoint': {'x': 684, 'y': 382}}, {'name': 'blue', 'keypoint': {'x': 509, 'y': 490}}, {'name': 'blue', 'keypoint': {'x': 149, 'y': 582}}, {'name': 'yellow', 'keypoint': {'x': 564, 'y': 491}}, {'name': 'yellow', 'keypoint': {'x': 576, 'y': 522}}, {'name': 'green', 'keypoint': {'x': 675, 'y': 576}}, {'name': 'green', 'keypoint': {'x': 295, 'y': 565}}, {'name': 'green', 'keypoint': {'x': 277, 'y': 430}}, {'name': 'yellow', 'keypoint': {'x': 444, 'y': 525}}]
synthetic_image_864.png$[{'name': 'yellow', 'keypoint': {'x': 44, 'y': 515}}, {'name': 'orange', 'keypoint': {'x': 566, 'y': 630}}, {'name': 'green', 'keypoint': {'x': 464, 'y': 539}}, {'name': 'blue', 'keypoint': {'x': 597, 'y': 561}}, {'name': 'yellow', 'keypoint': {'x': 219, 'y': 394}}, {'name': 'orange', 'keypoint': {'x': 313, 'y': 593}}, {'name': 'blue', 'keypoint': {'x': 114, 'y': 613}}, {'name': 'green', 'keypoint': {'x': 44, 'y': 524}}, {'name': 'orange', 'keypoint': {'x': 375, 'y': 378}}, {'name': 'green', 'keypoint': {'x': 341, 'y': 585}}]
synthetic_image_865.png$[{'name': 'orange', 'keypoint': {'x': 53, 'y': 432}}, {'name': 'orange', 'keypoint': {'x': 708, 'y': 585}}, {'name': 'green', 'keypoint': {'x': 39, 'y': 513}}, {'name': 'orange', 'keypoint': {'x': 220, 'y': 397}}, {'name': 'orange', 'keypoint': {'x': 77, 'y': 452}}, {'name': 'green', 'keypoint': {'x': 41, 'y': 405}}, {'name': 'green', 'keypoint': {'x': 363, 'y': 524}}, {'name': 'blue', 'keypoint': {'x': 707, 'y': 541}}, {'name': 'orange', 'keypoint': {'x': 710, 'y': 407}}, {'name': 'orange', 'keypoint': {'x': 155, 'y': 382}}]
synthetic_image_866.png$[{'name': 'blue', 'keypoint': {'x': 190, 'y': 587}}, {'name': 'orange', 'keypoint': {'x': 211, 'y': 531}}, {'name': 'yellow', 'keypoint': {'x': 404, 'y': 399}}, {'name': 'blue', 'keypoint': {'x': 486, 'y': 448}}, {'name': 'orange', 'keypoint': {'x': 634, 'y': 426}}, {'name': 'green', 'keypoint': {'x': 284, 'y': 450}}, {'name': 'green', 'keypoint': {'x': 461, 'y': 467}}, {'name': 'orange', 'keypoint': {'x': 374, 'y': 623}}, {'name': 'yellow', 'keypoint': {'x': 685, 'y': 563}}, {'name': 'green', 'keypoint': {'x': 84, 'y': 479}}]
